Bakery
1	1200	1480	870		1600	5150	4	1[2]	1[2]	1	1:01:20	5%
4	1645	1575	1645	565	5430	1	1[2]	1[0]	2	0:59:50	0
5	2190	2095	2190	750	7225	1	1[3]	1[0]	2	1:09:20	0
6	2915	2790	2915	1000	9620	2	1[4]	1[1]	3	1:20:30	0
7	3875	3710	3875	1330	12790	2	1[5]	1[2]	4	1:33:20	0
8	5155	4930	5155	1765	17005	2	1[7]	1[3]	4	1:48:20	0
9	6855	6560	6855	2350	22620	2	1[8]	1[4]	5	2:05:40	0
10	9115	8725	9115	3125	30080	2	1[9]	1[5]	6	2:25:50	1
11	12125	11605	12125	4155	40010	2	1[11]	1[6]	7	2:49:10	1
12	16125	15435	16125	5530	53215	2	1[12]	1[7]	9	3:16:10	1
13	21445	20525	21445	7350	70765	2	1[14]	1[8]	11	3:47:30	1
14	28520	27300	28520	9780	94120	2	1[15]	1[10]	13	4:24:00	1
15	37935	36310	37935	13005	125185	2	1[17]	1[11]	15	5:06:10	2
16	50450	48290	50450	17300	166490	3	1[18]	1[12]	18	5:55:10	2
17	67100	64225	67100	23005	221430	3	1[20]	1[14]	22	6:52:00	2
18	89245	85420	89245	30600	294510	3	2[9]	1[15]	27	7:58:00	2
19	118695	113605	118695	40695	391690	3	2[17]	1[17]	32	9:14:20	2
20	157865	151095	157865	54125	520950	3	2[0]	1[18]	38	10:43:10	3

Makeshift Wall
1	50	80	40	30	200	0	1[0]	1[0]	1	0:33:20	+6, +1.5%
2	65	100	50	40	255	0	1[0]	1[0]	1	0:43:40	+12, +3.0%
3	80	130	65	50	325	0	1[0]	1[0]	2	0:55:40	+18, +4.6%
4	105	170	85	65	425	0	1[0]	1[0]	2	1:09:30	+24, +6.1%
5	135	215	105	80	535	0	1[0]	1[0]	2	1:25:40	+30, +7.7%
6	170	275	135	105	685	1	1[0]	1[0]	3	1:44:20	+36, +9.3%
7	220	350	175	130	875	1	1[0]	1[0]	4	2:06:10	+42, +11.0%
8	280	450	225	170	1125	1	1[0]	1[0]	4	2:31:20	+48, +12.6%
9	360	575	290	215	1440	1	1[0]	1[0]	5	3:00:30	+54, +14.3%
10	460	740	370	275	1845	1	1[0]	1[0]	6	3:34:20	+60, +16.1%
11	590	945	470	355	2360	1	1[1]	1[0]	7	4:13:40	+66, +17.8%
12	755	1210	605	455	3025	1	1[2]	1[0]	9	4:59:10	+72, +19.6%
13	965	1545	775	580	3865	1	1[2]	1[0]	11	5:52:10	+78, +21.4%
14	1240	1980	990	745	4955	1	1[3]	1[0]	13	6:53:30	+84, +23.2%
15	1585	2535	1270	950	6340	1	1[4]	1[1]	15	8:04:40	+90, +25.0%
16	2030	3245	1625	1215	8115	2	1[5]	1[2]	18	9:27:10	+96, +26.9%
17	2595	4155	2075	1560	10385	2	1[6]	1[2]	22	11:02:50	+102, +28.8%
18	3325	5315	2660	1995	13295	2	1[7]	1[3]	27	12:54:00	+108, +30.7%
19	4255	6805	3405	2550	17015	2	1[8]	1[4]	32	15:02:50	+114, +32.7%
20	5445	8710	4355	3265	21775	2	1[9]	1[5]	38	17:32:10	+120, +34.7%

Palisade
1	160	100	80	60	400	0	1[0]	1[0]	1	0:33:20	+8, +2.5%
2	205	130	100	75	510	0	1[0]	1[0]	1	0:43:40	+16, +5.1%
3	260	165	130	100	655	0	1[0]	1[0]	2	0:55:40	+24, +7.7%
4	335	210	170	125	840	0	1[0]	1[0]	2	1:09:30	+32, +10.4%
5	430	270	215	160	1075	0	1[0]	1[0]	2	1:25:40	+40, +13.1%
6	550	345	275	205	1375	1	1[0]	1[0]	3	1:44:20	+48, +16.0%
7	705	440	350	265	1760	1	1[0]	1[0]	4	2:06:10	+56, +18.9%
8	900	565	450	340	2255	1	1[1]	1[0]	4	2:31:20	+64, +21.8%
9	1155	720	575	430	2880	1	1[1]	1[0]	5	3:00:30	+72, +24.9%
10	1475	920	740	555	3690	1	1[2]	1[0]	6	3:34:20	+80, +28.0%
11	1890	1180	945	710	4725	1	1[3]	1[0]	7	4:13:40	+88, +31.2%
12	2420	1510	1210	905	6045	1	1[4]	1[1]	9	4:59:10	+96, +34.5%
13	3095	1935	1545	1160	7735	1	1[4]	1[1]	11	5:52:10	+104, +37.9%
14	3960	2475	1980	1485	9900	1	1[5]	1[2]	13	6:53:30	+112, +41.3%
15	5070	3170	2535	1900	12675	1	1[7]	1[3]	15	8:04:40	+120, +44.8%
16	6490	4055	3245	2435	16225	2	1[8]	1[4]	18	9:27:10	+128, +48.5%
17	8310	5190	4155	3115	20770	2	1[9]	1[5]	22	11:02:50	+136, +52.2%
18	10635	6645	5315	3990	26585	2	1[10]	1[5]	27	12:54:00	+144, +56.0%
19	13610	8505	6805	5105	34025	2	1[11]	1[7]	32	15:02:50	+152, +59.9%
20	17420	10890	8710	6535	43555	2	1[12]	1[8]	38	17:32:10	+160, +63.9%

Rally Point
1	110	160	90	70	430	1	1[0]	1[0]	1	0:33:20	1
2	140	205	115	90	550	1	1[0]	1[0]	1	0:43:40	2
3	180	260	145	115	700	1	1[0]	1[0]	2	0:55:40	3
4	230	335	190	145	900	1	1[0]	1[0]	2	1:09:30	4
5	295	430	240	190	1155	1	1[0]	1[0]	2	1:25:40	5
6	380	550	310	240	1480	1	1[0]	1[0]	3	1:44:20	6
7	485	705	395	310	1895	1	1[0]	1[0]	4	2:06:10	7
8	620	900	505	395	2420	1	1[1]	1[0]	4	2:31:20	8
9	795	1155	650	505	3105	1	1[1]	1[0]	5	3:00:30	9
10	1015	1475	830	645	3965	1	1[2]	1[0]	6	3:34:20	10
11	1300	1890	1065	825	5080	2	1[3]	1[1]	7	4:13:40	11
12	1660	2420	1360	1060	6500	2	1[4]	1[1]	9	4:59:10	12
13	2130	3095	1740	1355	8320	2	1[4]	1[2]	11	5:52:10	13
14	2725	3960	2230	1735	10650	2	1[5]	1[3]	13	6:53:30	14
15	3485	5070	2850	2220	13625	2	1[7]	1[3]	15	8:04:40	15
16	4460	6490	3650	2840	17440	2	1[8]	1[4]	18	9:27:10	16
17	5710	8310	4675	3635	22330	2	1[9]	1[5]	22	11:02:50	17
18	7310	10635	5980	4650	28575	2	1[10]	1[6]	27	12:54:00	18
19	9360	13610	7655	5955	36580	2	1[11]	1[7]	32	15:02:50	19
20	11980	17420	9800	7620	46820	2	1[12]	1[8]	38	17:32:10	20

Stable
1	260	140	220	100	720	5	1[0]	1[0]	2	0:36:40	1.0x
2	335	180	280	130	925	3	1[0]	1[0]	3	0:47:30	1.1x
3	425	230	360	165	1180	3	1[0]	1[0]	3	1:00:10	1.2x
4	545	295	460	210	1510	3	1[0]	1[0]	4	1:14:50	1.4x
5	700	375	590	270	1935	3	1[0]	1[0]	5	1:31:40	1.5x
6	895	480	755	345	2475	3	1[1]	1[0]	6	1:51:20	1.7x
7	1145	615	970	440	3170	3	1[1]	1[0]	7	2:14:10	1.9x
8	1465	790	1240	565	4060	3	1[2]	1[0]	9	2:40:40	2.1x
9	1875	1010	1585	720	5190	3	1[3]	1[0]	10	3:11:20	2.3x
10	2400	1290	2030	920	6640	3	1[4]	1[1]	12	3:47:00	2.6x
11	3070	1655	2595	1180	8500	4	1[4]	1[1]	15	4:28:20	2.9x
12	3930	2115	3325	1510	10880	4	1[5]	1[2]	18	5:16:20	3.2x
13	5030	2710	4255	1935	13930	4	1[7]	1[3]	21	6:11:50	3.5x
14	6435	3465	5445	2475	17820	4	1[8]	1[4]	26	7:16:20	3.9x
15	8240	4435	6970	3170	22815	4	1[9]	1[5]	31	8:31:10	4.4x
16	10545	5680	8925	4055	29205	4	1[10]	1[6]	37	9:58:00	4.9x
17	13500	7270	11425	5190	37385	4	1[11]	1[7]	44	11:38:40	5.4x
18	17280	9305	14620	6645	47850	4	1[12]	1[8]	53	13:35:30	6.0x
19	22120	11910	18715	8505	61250	4	1[14]	1[9]	64	15:51:00	6.7x
20	28310	15245	23955	10890	78400	4	1[15]	1[10]	77	18:28:10	7.4x

Stone Wall
1	110	160	70	60	400	0	1[0]	1[0]	1	0:33:20	+8, +2.5%
2	140	205	90	75	510	0	1[0]	1[0]	1	0:43:40	+16, +5.1%
3	180	260	115	100	655	0	1[0]	1[0]	2	0:55:40	+24, +7.7%
4	230	335	145	125	835	0	1[0]	1[0]	2	1:09:30	+32, +10.4%
5	295	430	190	160	1075	0	1[0]	1[0]	2	1:25:40	+40, +13.1%
6	380	550	240	205	1375	1	1[0]	1[0]	3	1:44:20	+48, +16.0%
7	485	705	310	265	1765	1	1[0]	1[0]	4	2:06:10	+56, +18.9%
8	620	900	395	340	2255	1	1[1]	1[0]	4	2:31:20	+64, +21.8%
9	795	1155	505	430	2885	1	1[1]	1[0]	5	3:00:30	+72, +24.9%
10	1015	1475	645	555	3690	1	1[2]	1[0]	6	3:34:20	+80, +28.0%
11	1300	1890	825	710	4725	1	1[3]	1[0]	7	4:13:40	+88, +31.2%
12	1660	2420	1060	905	6045	1	1[4]	1[1]	9	4:59:10	+96, +34.5%
13	2130	3095	1355	1160	7740	1	1[4]	1[1]	11	5:52:10	+104, +37.9%
14	2725	3960	1735	1485	9905	1	1[5]	1[2]	13	6:53:30	+112, +41.3%
15	3485	5070	2220	1900	12675	1	1[7]	1[3]	15	8:04:40	+120, +44.8%
16	4460	6490	2840	2435	16225	2	1[8]	1[4]	18	9:27:10	+128, +48.5%
17	5710	8310	3635	3115	20770	2	1[9]	1[5]	22	11:02:50	+136, +52.2%
18	7310	10635	4650	3990	26585	2	1[10]	1[5]	27	12:54:00	+144, +56.0%
19	9360	13610	5955	5105	34030	2	1[11]	1[7]	32	15:02:50	+152, +59.9%
20	11980	17420	7620	6535	43555	2	1[12]	1[8]	38	17:32:10	+160, +63.9%

Stonemason's Lodge
1	155	130	125	70	480	2	1[0]	1[0]	1	0:36:40	110%
2	200	165	160	90	615	1	1[0]	1[0]	1	0:52:30	120%
3	255	215	205	115	790	1	1[0]	1[0]	2	1:11:00	130%
4	325	275	260	145	1005	1	1[0]	1[0]	2	1:32:20	140%
5	415	350	335	190	1290	1	1[0]	1[0]	2	1:57:00	150%
6	535	445	430	240	1650	2	1[0]	1[0]	3	2:25:50	160%
7	680	570	550	310	2110	2	1[0]	1[0]	4	2:59:10	170%
8	875	730	705	395	2705	2	1[1]	1[0]	4	3:37:50	180%
9	1115	935	900	505	3455	2	1[1]	1[0]	5	4:22:40	190%
10	1430	1200	1155	645	4430	2	1[2]	1[0]	6	5:14:40	200%
11	1830	1535	1475	825	5665	2	1[3]	1[1]	7	6:15:00	210%
12	2340	1965	1890	1060	7255	2	1[4]	1[1]	9	7:25:00	220%
13	3000	2515	2420	1355	9290	2	1[4]	1[2]	11	8:46:10	230%
14	3840	3220	3095	1735	11890	2	1[5]	1[3]	13	10:20:20	240%
15	4910	4120	3960	2220	15210	2	1[6]	1[3]	15	12:09:40	250%
16	6290	5275	5070	2840	19475	3	1[7]	1[4]	18	14:16:20	260%
17	8050	6750	6490	3635	24925	3	1[9]	1[5]	22	16:43:20	270%
18	10300	8640	8310	4650	31900	3	1[10]	1[6]	27	19:33:50	280%
19	13185	11060	10635	5955	40835	3	1[11]	1[7]	32	22:51:40	290%
20	16880	14155	13610	7620	52265	3	1[12]	1[8]	38	26:41:10	300%

Tournament Square
1	1750	2250	1530	240	5770	1	1[3]	1[0]	1	0:58:20	110%
2	2240	2880	1960	305	7385	1	1[4]	1[0]	1	1:12:40	120%
3	2865	3685	2505	395	9450	1	1[5]	1[0]	2	1:29:20	130%
4	3670	4720	3210	505	12105	1	1[6]	1[0]	2	1:48:30	140%
5	4700	6040	4105	645	15490	1	1[7]	1[0]	2	2:11:00	150%
6	6015	7730	5255	825	19825	1	1[8]	1[1]	3	2:36:50	160%
7	7695	9895	6730	1055	25375	1	1[10]	1[1]	4	3:07:00	170%
8	9850	12665	8615	1350	32480	1	1[11]	1[2]	4	3:42:00	180%
9	12610	16215	11025	1730	41580	1	1[12]	1[3]	5	4:22:30	190%
10	16140	20755	14110	2215	53220	1	1[13]	1[3]	6	5:09:30	200%
11	20660	26565	18065	2835	68125	2	1[15]	1[4]	7	6:04:00	210%
12	26445	34000	23120	3625	87190	2	1[16]	1[5]	9	7:07:10	220%
13	33850	43520	29595	4640	111605	2	1[17]	1[6]	11	8:20:30	230%
14	43330	55705	37880	5940	142855	2	1[19]	1[7]	13	9:45:40	240%
15	55460	71305	48490	7605	182860	2	1[20]	1[8]	15	11:24:20	250%
16	70990	91270	62065	9735	234060	2	2[10]	1[10]	18	13:18:50	260%
17	90865	116825	79440	12460	299590	2	2[16]	1[11]	22	15:31:40	270%
18	116305	149540	101685	15950	383480	2	2[0]	1[12]	27	18:05:40	280%
19	148875	191410	130160	20415	490860	2	3[16]	1[13]	32	21:04:20	290%
20	190560	245005	166600	26135	628300	2	4[7]	1[15]	38	24:31:40	300%

Trapper
1	80	120	70	90	360	4	1[0]	1[0]	1	0:33:20	10
2	100	155	90	115	460	2	1[0]	1[0]	1	0:38:40	22
3	130	195	115	145	585	2	1[0]	1[0]	2	0:44:50	35
4	170	250	145	190	755	2	1[0]	1[0]	2	0:52:00	49
5	215	320	190	240	965	2	1[0]	1[0]	2	1:00:20	64
6	275	410	240	310	1235	3	1[0]	1[0]	3	1:10:00	80
7	350	530	310	395	1585	3	1[0]	1[0]	4	1:21:10	97
8	450	675	395	505	2025	3	1[0]	1[0]	4	1:34:10	115
9	575	865	505	650	2595	3	1[1]	1[0]	5	1:49:20	134
10	740	1105	645	830	3320	3	1[1]	1[1]	6	2:06:50	154
11	945	1415	825	1065	4250	3	1[2]	1[1]	7	2:27:00	175
12	1210	1815	1060	1360	5445	3	1[3]	1[2]	9	2:50:30	196
13	1545	2320	1355	1740	6960	3	1[4]	1[3]	11	3:17:50	218
14	1980	2970	1735	2230	8915	3	1[4]	1[3]	13	3:49:30	241
15	2535	3805	2220	2850	11410	3	1[5]	1[4]	15	4:26:20	265
16	3245	4870	2840	3650	14605	4	1[6]	1[5]	18	5:08:50	290
17	4155	6230	3635	4675	18695	4	1[7]	1[6]	22	5:58:20	316
18	5315	7975	4650	5980	23920	4	1[9]	1[7]	27	6:55:40	343
19	6805	10210	5955	7655	30625	4	1[10]	1[8]	32	8:02:10	371
20	8710	13065	7620	9800	39195	4	1[11]	1[10]	38	9:19:10	400

Workshop
1	460	510	600	320	1890	3	1[0]	1[0]	4	0:50:00	1.0x
2	590	655	770	410	2425	2	1[0]	1[0]	4	1:03:00	1.1x
3	755	835	985	525	3100	2	1[1]	1[0]	5	1:18:00	1.2x
4	965	1070	1260	670	3965	2	1[2]	1[0]	6	1:35:30	1.4x
5	1235	1370	1610	860	5075	2	1[2]	1[1]	7	1:55:50	1.5x
6	1580	1750	2060	1100	6490	2	1[3]	1[1]	9	2:19:20	1.7x
7	2025	2245	2640	1405	8315	2	1[4]	1[2]	11	2:46:40	1.9x
8	2590	2870	3380	1800	10640	2	1[5]	1[3]	13	3:18:20	2.1x
9	3315	3675	4325	2305	13620	2	1[6]	1[4]	15	3:55:10	2.3x
10	4245	4705	5535	2950	17435	2	1[7]	1[4]	19	4:37:40	2.6x
11	5430	6020	7085	3780	22315	3	1[8]	1[5]	22	5:27:10	2.9x
12	6950	7705	9065	4835	28555	3	1[9]	1[6]	27	6:24:30	3.2x
13	8900	9865	11605	6190	36560	3	1[10]	1[7]	32	7:31:00	3.5x
14	11390	12625	14855	7925	46795	3	1[12]	1[9]	39	8:48:10	3.9x
15	14580	16165	19015	10140	59900	3	1[13]	1[10]	46	10:17:40	4.4x
16	18660	20690	24340	12980	76670	3	1[14]	1[11]	55	12:01:30	4.9x
17	23885	26480	31155	16615	98135	3	1[15]	1[12]	67	14:02:00	5.4x
18	30570	33895	39875	21270	125610	3	1[17]	1[13]	80	16:21:40	6.0x
19	39130	43385	51040	27225	160780	3	1[18]	1[15]	96	19:03:50	6.7x
20	50090	55535	65335	34845	205805	3	1[19]	1[16]	115	22:11:50	7.4x

Brewery
1	1460	930	1250	1740	5380	6	1[2]	1[3]	5	2:13:20	101%
2	2045	1300	1750	2435	7530	3	1[3]	1[4]	6	2:44:40	102%
3	2860	1825	2450	3410	10545	3	1[4]	1[5]	7	3:21:00	103%
4	4005	2550	3430	4775	14760	3	1[6]	1[6]	8	4:03:10	104%
5	5610	3575	4800	6685	20670	3	1[7]	1[8]	10	4:52:10	105%
6	7850	5000	6725	9360	28935	4	1[9]	1[9]	12	5:48:50	106%
7	10995	7000	9410	13100	40505	4	1[10]	1[11]	14	6:54:40	107%
8	15390	9805	13175	18340	56710	4	1[12]	1[13]	17	8:11:00	108%
9	21545	13725	18445	25680	79395	4	1[14]	1[14]	21	9:39:30	109%
10	30165	19215	25825	35950	111155	4	1[15]	1[16]	25	11:22:10	110%

Command Center
1	1600	1250	1050	200	4100	1	1[2]	1[0]	2	0:41:40	2
2	1950	1525	1280	245	5000	1	1[3]	1[0]	3	0:53:20	8
3	2380	1860	1565	300	6105	1	1[4]	1[0]	3	1:06:50	18
4	2905	2270	1905	365	7445	1	1[4]	1[0]	4	1:22:30	32
5	3545	2770	2325	445	9085	1	1[5]	1[0]	5	1:40:50	50
6	4325	3380	2840	540	11085	1	1[6]	1[0]	6	2:01:50	72
7	5275	4120	3460	660	13515	1	1[7]	1[0]	7	2:26:20	98
8	6435	5030	4225	805	16495	1	1[8]	1[1]	9	2:54:50	128
9	7850	6135	5155	980	20120	1	1[9]	1[1]	10	3:27:50	162
10	9580	7485	6285	1195	24545	1	1[9]	1[1]	12	4:06:00	200
11	11685	9130	7670	1460	29945	2	1[10]	1[2]	15	4:50:30	242
12	14260	11140	9355	1780	36535	2	1[11]	1[3]	18	5:41:50	288
13	17395	13590	11415	2175	44575	2	1[12]	1[3]	21	6:41:40	338
14	21225	16580	13925	2655	54385	2	1[13]	1[4]	26	7:50:50	392
15	25890	20230	16990	3235	66345	2	1[14]	1[5]	31	9:11:10	450
16	31590	24680	20730	3950	80950	2	1[16]	1[5]	37	10:44:20	512
17	38535	30105	25290	4815	98745	2	1[17]	1[6]	44	12:32:30	578
18	47015	36730	30855	5875	120475	2	1[18]	1[7]	53	14:37:50	648
19	57360	44810	37640	7170	146980	2	1[19]	1[8]	64	17:03:20	722
20	69975	54670	45925	8745	179315	2	1[20]	1[9]	77	19:52:00	800

Cranny
1	40	50	30	10	130	0	1[0]	1[0]	1	0:05:00	200
2	50	65	40	15	170	0	1[0]	1[0]	1	0:10:50	260
3	65	80	50	15	210	0	1[0]	1[0]	2	0:17:30	340
4	85	105	65	20	275	0	1[0]	1[0]	2	0:25:20	440
5	105	135	80	25	345	0	1[0]	1[0]	2	0:34:20	560
6	135	170	105	35	445	1	1[0]	1[0]	3	0:44:50	720
7	175	220	130	45	570	1	1[0]	1[0]	4	0:57:00	920
8	225	280	170	55	730	1	1[0]	1[0]	4	1:11:10	1200
9	290	360	215	70	935	1	1[0]	1[0]	5	1:27:40	1540
10	370	460	275	90	1195	1	1[0]	1[0]	6	1:46:40	2000

Embassy
1	180	130	150	80	540	3	1[0]	1[0]	5	0:33:20	0
2	230	165	190	100	685	2	1[0]	1[0]	6	0:43:40	0
3	295	215	245	130	885	2	1[0]	1[0]	7	0:55:40	9
4	375	275	315	170	1135	2	1[0]	1[0]	8	1:09:30	12
5	485	350	405	215	1455	2	1[0]	1[0]	10	1:25:40	15
6	620	445	515	275	1855	2	1[0]	1[0]	12	1:44:20	18
7	790	570	660	350	2370	2	1[0]	1[0]	14	2:06:10	21
8	1015	730	845	450	3040	2	1[1]	1[0]	17	2:31:20	24
9	1295	935	1080	575	3885	2	1[2]	1[0]	21	3:00:30	27
10	1660	1200	1385	740	4985	2	1[2]	1[0]	25	3:34:20	30
11	2125	1535	1770	945	6375	3	1[3]	1[1]	30	4:13:40	33
12	2720	1965	2265	1210	8160	3	1[4]	1[2]	36	4:59:10	36
13	3480	2515	2900	1545	10440	3	1[5]	1[2]	43	5:52:10	39
14	4455	3220	3715	1980	13370	3	1[6]	1[3]	51	6:53:30	42
15	5705	4120	4755	2535	17115	3	1[7]	1[4]	62	8:04:40	45
16	7300	5275	6085	3245	21905	3	1[8]	1[5]	74	9:27:10	48
17	9345	6750	7790	4155	28040	3	1[9]	1[6]	89	11:02:50	51
18	11965	8640	9970	5315	35890	3	1[11]	1[7]	106	12:54:00	54
19	15315	11060	12760	6805	45940	3	1[12]	1[8]	128	15:02:50	57
20	19600	14155	16335	8710	58800	3	1[13]	1[9]	153	17:32:10	60

Horse Drinking Trough
1	780	420	660	540	2400	5	1[0]	1[0]	4	0:36:40	1.01x
2	1000	540	845	690	3075	3	1[1]	1[0]	4	0:52:30	1.02x
3	1280	690	1080	885	3935	3	1[2]	1[1]	5	1:11:00	1.03x
4	1635	880	1385	1130	5030	3	1[2]	1[1]	6	1:32:20	1.04x
5	2095	1125	1770	1450	6440	3	1[3]	1[2]	7	1:57:00	1.05x
6	2680	1445	2270	1855	8250	3	1[4]	1[3]	9	2:25:50	1.06x
7	3430	1845	2905	2375	10555	3	1[5]	1[4]	11	2:59:10	1.08x
8	4390	2365	3715	3040	13510	3	1[6]	1[4]	13	3:37:50	1.09x
9	5620	3025	4755	3890	17290	3	1[7]	1[5]	15	4:22:40	1.10x
10	7195	3875	6085	4980	22135	3	1[8]	1[6]	19	5:14:40	1.11x
11	9210	4960	7790	6375	28335	4	1[9]	1[8]	22	6:15:00	1.12x
12	11785	6345	9975	8160	36265	4	1[10]	1[9]	27	7:25:00	1.14x
13	15085	8125	12765	10445	46420	4	1[12]	1[10]	32	8:46:10	1.15x
14	19310	10400	16340	13370	59420	4	1[13]	1[11]	39	10:20:20	1.16x
15	24720	13310	20915	17115	76060	4	1[14]	1[12]	46	12:09:40	1.18x
16	31640	17035	26775	21905	97355	4	1[16]	1[14]	55	14:16:20	1.19x
17	40500	21810	34270	28040	124620	4	1[17]	1[15]	67	16:43:20	1.20x
18	51840	27915	43865	35890	159510	4	1[18]	1[16]	80	19:33:50	1.22x
19	66355	35730	56145	45940	204170	4	1[19]	1[18]	96	22:51:40	1.23x
20	84935	45735	71870	58800	261340	4	2[6]	1[19]	115	26:41:10	1.25x

Main Building
1	70	40	60	20	190	2	1[0]	1[0]	2	0:41:40	100%
2	90	50	75	25	240	1	1[0]	1[0]	3	0:43:40	104%
3	115	65	100	35	315	1	1[0]	1[0]	3	0:53:40	108%
4	145	85	125	40	395	1	1[0]	1[0]	4	1:04:40	112%
5	190	105	160	55	510	1	1[0]	1[0]	5	1:16:50	116%
6	240	135	205	70	650	2	1[0]	1[0]	6	1:30:10	120%
7	310	175	265	90	840	2	1[0]	1[0]	7	1:45:00	125%
8	395	225	340	115	1075	2	1[0]	1[0]	9	2:01:20	129%
9	505	290	430	145	1370	2	1[0]	1[0]	10	2:19:40	134%
10	645	370	555	185	1755	2	1[0]	1[0]	12	2:39:50	139%
11	825	470	710	235	2240	2	1[1]	1[0]	15	3:02:20	144%
12	1060	605	905	300	2870	2	1[1]	1[0]	18	3:27:20	150%
13	1355	775	1160	385	3675	2	1[2]	1[0]	21	3:55:20	155%
14	1735	990	1485	495	4705	2	1[3]	1[0]	26	4:26:20	161%
15	2220	1270	1900	635	6025	2	1[3]	1[0]	31	5:00:50	167%
16	2840	1625	2435	810	7710	3	1[4]	1[1]	37	5:39:30	173%
17	3635	2075	3115	1040	9865	3	1[5]	1[1]	44	6:22:30	180%
18	4650	2660	3990	1330	12630	3	1[6]	1[2]	53	7:10:30	187%
19	5955	3405	5105	1700	16165	3	1[7]	1[2]	64	8:04:00	193%
20	7620	4355	6535	2180	20690	3	1[8]	1[3]	77	9:03:50	201%

Marketplace
1	80	70	120	70	340	4	1[0]	1[0]	4	0:30:00	1
2	100	90	155	90	435	2	1[0]	1[0]	4	0:39:50	2
3	130	115	195	115	555	2	1[0]	1[0]	5	0:51:10	3
4	170	145	250	145	710	2	1[0]	1[0]	6	1:04:20	4
5	215	190	320	190	915	2	1[0]	1[0]	7	1:19:40	5
6	275	240	410	240	1165	3	1[0]	1[0]	9	1:37:20	6
7	350	310	530	310	1500	3	1[0]	1[0]	11	1:58:00	7
8	450	395	675	395	1915	3	1[0]	1[0]	13	2:21:50	8
9	575	505	865	505	2450	3	1[1]	1[0]	15	2:49:30	9
10	740	645	1105	645	3135	3	1[1]	1[0]	19	3:21:40	10
11	945	825	1415	825	4010	3	1[2]	1[1]	22	3:59:00	11
12	1210	1060	1815	1060	5145	3	1[3]	1[1]	27	4:42:10	12
13	1545	1355	2320	1355	6575	3	1[4]	1[2]	32	5:32:20	13
14	1980	1735	2970	1735	8420	3	1[4]	1[3]	39	6:30:30	14
15	2535	2220	3805	2220	10780	3	1[5]	1[3]	46	7:38:00	15
16	3245	2840	4870	2840	13795	4	1[6]	1[4]	55	8:56:20	16
17	4155	3635	6230	3635	17655	4	1[7]	1[5]	67	10:27:00	17
18	5315	4650	7975	4650	22590	4	1[9]	1[6]	80	12:12:20	18
19	6805	5955	10210	5955	28925	4	1[10]	1[7]	96	14:14:30	19
20	8710	7620	13065	7620	37015	4	1[11]	1[8]	115	16:36:20	20

Palace
1	550	800	750	250	2350	1	1[0]	1[0]	6	1:23:20	2
2	705	1025	960	320	3010	1	1[1]	1[0]	7	1:41:40	8
3	900	1310	1230	410	3850	1	1[2]	1[0]	9	2:03:00	18
4	1155	1680	1575	525	4935	1	1[2]	1[0]	10	2:27:40	32
5	1475	2145	2015	670	6305	1	1[3]	1[0]	12	2:56:10	50
6	1890	2750	2575	860	8075	1	1[4]	1[1]	15	3:29:20	72
7	2420	3520	3300	1100	10340	1	1[5]	1[1]	18	4:08:00	98
8	3095	4505	4220	1405	13225	1	1[6]	1[2]	21	4:52:40	128
9	3965	5765	5405	1800	16935	1	1[7]	1[3]	26	5:44:20	162
10	5075	7380	6920	2305	21680	1	1[8]	1[4]	31	6:44:30	200
11	6495	9445	8855	2950	27745	2	1[9]	1[4]	37	7:54:10	242
12	8310	12090	11335	3780	35515	2	1[11]	1[5]	45	9:15:10	288
13	10640	15475	14505	4835	45455	2	1[12]	1[6]	53	10:49:00	338
14	13615	19805	18570	6190	58180	2	1[13]	1[7]	64	12:37:40	392
15	17430	25355	23770	7925	74480	2	1[14]	1[9]	77	14:44:00	450
16	22310	32450	30425	10140	95325	2	1[16]	1[10]	92	17:10:30	512
17	28560	41540	38940	12980	122020	2	1[17]	1[11]	111	20:00:20	578
18	36555	53170	49845	16615	156185	2	1[18]	1[12]	133	23:17:20	648
19	46790	68055	63805	21270	199920	2	1[20]	1[13]	160	27:05:50	722
20	59890	87110	81670	27225	255895	2	2[8]	1[15]	192	31:31:00	800

Residence
1	580	460	350	180	1570	1	1[0]	1[0]	2	0:33:20	2
2	740	590	450	230	2010	1	1[0]	1[0]	3	0:43:40	8
3	950	755	575	295	2575	1	1[1]	1[0]	3	0:55:40	18
4	1215	965	735	375	3290	1	1[2]	1[0]	4	1:09:30	32
5	1555	1235	940	485	4215	1	1[2]	1[0]	5	1:25:40	50
6	1995	1580	1205	620	5400	1	1[3]	1[0]	6	1:44:20	72
7	2550	2025	1540	790	6905	1	1[4]	1[0]	7	2:06:10	98
8	3265	2590	1970	1015	8840	1	1[5]	1[1]	9	2:31:20	128
9	4180	3315	2520	1295	11310	1	1[6]	1[2]	10	3:00:30	162
10	5350	4245	3230	1660	14485	1	1[7]	1[2]	12	3:34:20	200
11	6845	5430	4130	2125	18530	2	1[8]	1[3]	15	4:13:40	242
12	8765	6950	5290	2720	23725	2	1[9]	1[4]	18	4:59:10	288
13	11220	8900	6770	3480	30370	2	1[10]	1[5]	21	5:52:10	338
14	14360	11390	8665	4455	38870	2	1[11]	1[6]	26	6:53:30	392
15	18380	14580	11090	5705	49755	2	1[13]	1[7]	31	8:04:40	450
